Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3284.62373213323/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,Output
0xb3c543363609a29910b4b09fe671d9fe1bbb8bdb2e48e564c2e679e9602901e9,19557296,1711929695,4/1/24 00:01,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.6986E-06,0.025287014,0.001872282,6.149742146,3505.52,,,0x0d1a1118,1
0xa995d5aec7ea82d7bb6c947281f1d36312c92cd60b83ed097e00d3c154d6cc92,19557296,1711929695,4/1/24 00:01,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.72923E-06,0.025387616,0.030931778005041699,101.5992521,3505.52,,,0x233a1118,1
0xda6fa908d81522ec8d05bec78e6122d8c96be4995bbfa14f007a187ce644da00,19557299,1711929731,4/1/24 00:02,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.09827E-07,0.00036074,0.0050092,16.45333669,3505.52,,,0x091bddd2,1
0xf6b330484b07ce3b9423acdc188e42dc94c590e2c2bac9ab341b216c7a64e8f4,19557299,1711929731,4/1/24 00:02,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.11505E-07,0.000366251,0.033043591604773992,108.5357652,3505.52,,,0x7f3ba9e8,1
0x5f957da2a344d4c42db2f6d5ff5cf76cfd262967a95409ab32fbd98f141f1a78,19557302,1711929767,4/1/24 00:02,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.37862E-08,0.000275206,0.003480212,11.43118845,3505.52,,,0x091d94ca,1
0x01a9d31b6e33e40deba883ff4a2bf33b2b174aaa5444e296a8eb702a4d4a2edb,19557302,1711929767,4/1/24 00:02,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.47654E-08,0.000278422,0.026936706,88.47694417,3505.52,,,0x7f3d7039,1
0x77eb5afc15c8d346c9e171eea254ceb76deda126315881d94d3aa78dfbfdb575,19557304,1711929791,4/1/24 00:03,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.84E-16,6.04371E-13,0.005973383,19.62031416,3505.52,,,0x2b669794,1
0x505427457eefbf477b88245c935c5da262384f18d10c9916998dcc07a5b3fbfd,19557304,1711929791,4/1/24 00:03,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.29573E-07,0.001082525,0.013185103336099072,43.30810333,3505.52,,,0x8239e291,1
0xe097b8ba67ca2c2f39ae8d358a19137fe5bc99d695caf2938c157501da852c24,19557308,1711929839,4/1/24 00:03,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.25217E-07,0.001396677,0.002856947,9.383996791,3505.52,,,0x09198c07,1
0x9e73961b4f76633e99c2802bb19a9ec630e4c9bb5f68b8fab9ee1689a40ab448,19557308,1711929839,4/1/24 00:03,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.26137E-07,0.001399701,0.02514721,82.59912207,3505.52,,,0x7f395490,1
0x81e58e2d8877e06d68d5ac1b3d26c613702411bfd5a574b58d5a783b717f0a72,19557309,1711929851,4/1/24 00:04,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.89E-16,6.20794E-13,0.012446658889049656,40.88259117,3505.52,,,0x2b63edbd,1
0xa83b276165ce99002747eeefa2ccdeb13a0ce0d5e6e56d27e90b74d156985a45,19557310,1711929863,4/1/24 00:04,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.76471E-08,0.000156503,0.003142184,10.32089267,3505.52,,,0x0f1bf5ca,1
0x5a29012d8af5661903e65819def3f647a2d24024eb64a6e1887b6ae89f0fc803,19557310,1711929863,4/1/24 00:04,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,5.13234E-08,0.000168578,0.004320007,14.18959857,3505.52,,,0x253bf5ca,1
0xb9717c900e8563d7485b9e116ff0e5e32b80c039024e5281c02f2dc3687dc3f4,19557315,1711929923,4/1/24 00:05,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.95E-16,6.40502E-13,0.003288822,10.8025423,3505.52,,,0x2b66c7bb,1
0xa8946249de0db328becdd7976962d613b843ba960c1caec389f956979b26e351,19557315,1711929923,4/1/24 00:05,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.95E-16,6.40502E-13,0.007894239,25.9296049,3505.52,,,0x2b60c7bb,1
0x4790c2641936a8373501592aa2b3c421c1e831eb57946bac15b1fdce655257d2,19557317,1711929947,4/1/24 00:05,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.97E-16,6.47071E-13,0.004801948,15.77259382,3505.52,,,0x2b601385,1
0x2c45940b2edf702d4c31e67f0b7ea52347572a344137ecda4b52a5dc341aedd6,19557317,1711929947,4/1/24 00:05,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.97E-16,6.47071E-13,0.018478359182367324,60.6944571,3505.52,,,0x2b661385,1
0x823ed1ef6e325ff01ad31aa1e61b594ba15efbac6770f983e515200ed1a24a0e,19557319,1711929971,4/1/24 00:06,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.27709E-08,7.47939E-05,0.007546129,24.78619475,3505.52,,,0x093c2325,1
0x0a14b044b52503e8ca4bcdb77e27c90dc57b34717bba48532362a78ebdf821f2,19557319,1711929971,4/1/24 00:06,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.37366E-08,7.79657E-05,0.026349431872877118,86.54796926,3505.52,,,0x853ccf91,1
0x55050c69c27ff4a06ec8a3d1ce0794c1b5a6b5edbdef8f6eda97fbf12fab18b8,19557320,1711929983,4/1/24 00:06,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2E-16,6.56925E-13,0.004308003,14.15016904,3505.52,,,0x2b6993c0,1
0xaa5bdf70c88b7ecacfa9a569412a6e3b73e2d3eb86f4f7cb8a5d12e998627cfe,19557320,1711929983,4/1/24 00:06,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2E-16,6.56925E-13,0.076965384676254905,252.8023291,3505.52,,,0x2b9593c0,1
0xcc6830dcc963f1b9e03e37dd7ca93c784a2f525708247fc2f97cf0c291198c69,19557322,1711930007,4/1/24 00:06,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.93612E-08,0.000227825,0.008897883,29.22619695,3505.52,,,0x093d85cc,1
0xcc57c407f1ba3dd91753d76ab99694125cc69ddf5351891568905b2a2011af2a,19557322,1711930007,4/1/24 00:06,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.97459E-08,0.000229089,0.011006985683541708,36.1538064,3505.52,,,0x853df41a,1
0xfaf2e39b3f7df68cb7e43561030210bd1f795ae63d51a5360fb8ac7ae7c9b25c,19557324,1711930031,4/1/24 00:07,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.04E-16,6.70063E-13,0.003711961,12.19239391,3505.52,,,0x2ba61428,1
0xacd21a800d8b87284d2e0927e516f6ecfcd0576dc02ea9ffbbd36410723fd07f,19557324,1711930031,4/1/24 00:07,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.04E-16,6.70063E-13,0.032302087926895864,106.1002046,3505.52,,,0x2b631428,1
0x7fe1df9cb0bce3d5a8dd43be8440e0869a11d9e1c17f9928f9d4878b001d7821,19557326,1711930055,4/1/24 00:07,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.06E-16,6.76632E-13,0.003064329,10.06516843,3505.52,,,0x2b2f5c03,1
0x1d64f613639aa6c4dccf10679ef70ec8116806adae5a85996ab356b5215dd783,19557326,1711930055,4/1/24 00:07,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.06E-16,6.76632E-13,0.010349288,33.99351856,3505.52,,,0x2b44441b,1
0x2a048b68db49e6986ef8ca7f5a1919b4a905b9291868931cf5d8c3aab1b666cd,19557329,1711930091,4/1/24 00:08,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.96806E-08,9.74897E-05,0.002143885,7.041855426,3505.52,,,0x823ee534,1
0xe559460e41358a3f9e819ec8bf20364f531e0d87e6dfd37e2287746e55b63b55,19557329,1711930091,4/1/24 00:08,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.93758E-08,9.64884E-05,0.002524433,8.291813637,3505.52,,,0x043e28b6,1
0x979c1a6d2a003ac5a1da21ff2e3ab7fa12320bdb5e097e4a986a1a2b2522a1da,19557333,1711930139,4/1/24 00:08,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,9.3126E-08,0.000305884,0.004103853,13.47961436,3505.52,,,0x091ae469,1
0x17aa811e5d4f80fd7dfbc84fde16e6af878132cbe06db7fae21d8ac97313e207,19557333,1711930139,4/1/24 00:08,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,9.43551E-08,0.000309921,0.0227832,74.83423898,3505.52,,,0x7f3a3593,1
0xefb2b33b62e0d79748759df1a50896b3d6815fb049496622fe4297f1b0635b8c,19557336,1711930175,4/1/24 00:09,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.31126E-07,0.001087624,0.002975102,9.772091365,3505.52,,,0x0939daab,1
0xf3188b8dc62a426632566028ab2c871b5ed95013bf50f0f6610f78df6d6212bd,19557336,1711930175,4/1/24 00:09,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.31613E-07,0.001089224,0.010770917499985896,35.37841124,3505.52,,,0x8539e291,1
0xfa0894cd866c2af2bd479c30b44ed3a4e7da355563730e04747b7562780c90e1,19557338,1711930199,4/1/24 00:09,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.32454E-07,0.001091986,0.004799552,15.76472271,3505.52,,,0x0939daab,1
0xa0fa921d99ec4e319d78b9a65c04d84d2865368d5fa06c385570c89ebf186034,19557338,1711930199,4/1/24 00:09,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.32974E-07,0.001093693,0.014031686289665782,46.08880979,3505.52,,,0x8539e291,1
0xb71e77421bf369c550d7cd96ae4136e51a2666d7e5e439b86f0fede1b9ed4686,19557339,1711930211,4/1/24 00:10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.27526E-07,0.000418876,0.003213831,10.55622419,3505.52,,,0x7f3a747e,1
0x66f0cf0bf77adb5ae833b308a55eea98f3b64871c528c21b4d4dc22dee4b2fba,19557339,1711930211,4/1/24 00:10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.19675E-07,0.000393086,0.13725638666868678,450.835585,3505.52,,,0x091ab41e,1
0xdc003614aab8cd88984f69ab4d12fb7acb70355b85f04a18cda5bcb3531bd952,19557342,1711930247,4/1/24 00:10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.22E-16,7.29186E-13,0.006137432,20.15915636,3505.52,,,0x2b66c7bb,1
0x33d4991c303bd8f1597176c4196f6714039e930967e17464e1a981ce8403a0fa,19557342,1711930247,4/1/24 00:10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.22E-16,7.29186E-13,0.00385189,12.65201022,3505.52,,,0x2b66c7bb,1
0x03331b2e78c1b93de218535b77c8d545bd14acf82dd3bd9d9df2bdf420a8115c,19557342,1711930247,4/1/24 00:10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.22E-16,7.29186E-13,0.018301472154368624,60.11344977,3505.52,,,0x2b60c7bb,1
0x327a655ab98c4adf30e9a5378d1be8fbef774d3a43d1e9976aad6f2421832ef8,19557343,1711930259,4/1/24 00:10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.23E-16,7.32471E-13,0.005643321,18.53618646,3505.52,,,0x2b66c31f,1
0x6d16601752130f678b4770342dab094d3624b4213658d25c257f6fa6348a2007,19557343,1711930259,4/1/24 00:10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.23E-16,7.32471E-13,0.042830174131292591,140.6810064,3505.52,,,0x2b60c31f,1
0xf82661b5ec0325df8226061f9f9eba4a792120d9ec53290d6b642bd004831896,19557344,1711930271,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.24E-16,7.35756E-13,0.010418002901651196,34.21921957,3505.52,,,0x2b608a1f,1
0x110e5e2a8c32db5564a7944f1c65fb454e9ce814e04a53c9ed71a7cc0e031b63,19557344,1711930271,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.24E-16,7.35756E-13,0.049287308688873697,161.8902638,3505.52,,,0x2b788a1f,1
0x37a7098df5aca46ee25a191ec0b8d2eb3d573b7fcd4f8d6f11280b8ce237d978,19557345,1711930283,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.30884E-07,0.001415291,0.001553609,5.103021454,3505.52,,,0x04394cbc,1
0xcf11c5ab1637bb71db08648bb2af3e9ee0a2fb13b72b95afe5a5d0d084d90e26,19557345,1711930283,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.32468E-07,0.001420495,0.025042158,82.25406621,3505.52,,,0x8239e5a7,1
0xf411663d86619f74c7307a162124926563d0f6b7bf02a059d93a286e79995dae,19557347,1711930307,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.27E-16,7.4561E-13,0.002842809,9.337558304,3505.52,,,0x2b630fe8,1
0xdbbf8ffa801d01959671940a8e386c318346e5b8273726cf72cd0bb77b4762c3,19557347,1711930307,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.27E-16,7.4561E-13,0.018410521,60.47163336,3505.52,,,0x2ba60fe8,1
0xa224505ab4bd51d5417b6efd0427eb1307a765fe1b422d740e8d7d9de30bdfd5,19557348,1711930319,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.28E-16,7.48894E-13,0.003666435,12.04286078,3505.52,,,0x2b699e09,1
0x8d1b0c62ad9bc2ff853546b9389de3519bf3f86f79f79c7fc71ce0a074593fa5,19557348,1711930319,4/1/24 00:11,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.28E-16,7.48894E-13,0.031811864263606272,104.4900043,3505.52,,,0x2bce831b,1
0x3746364f4c18572799ed5a60dba4b4dfce02552e2575830c4d8769dabb3bb10d,19557349,1711930331,4/1/24 00:12,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.04527E-09,2.31411E-05,0.001765093,5.797667207,3505.52,,,0x041fde5b,1
0xfe766cd28edc42c8da8b603702b83c740f350c002b2bc9cc38b4137865263637,19557349,1711930331,4/1/24 00:12,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.46071E-09,2.45056E-05,0.005222505,17.15396231,3505.52,,,0x7c3f0715,1
0x25af0ba5445b67f90f2048b11de2d64893d0c211f4f276149479e11e3244ad4d,19557350,1711930343,4/1/24 00:12,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.3E-16,7.55463E-13,0.002127193,6.987028187,3505.52,,,0x2b66349e,1
0x476bc1d3e981c209b4ee98522a9fddfe6662ffc4fb7c682eb66575c51a2b7382,19557350,1711930343,4/1/24 00:12,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.3E-16,7.55463E-13,0.009958143,32.70875344,3505.52,,,0x2b60349e,1
0x110c22daa02ff82aeac02a333927cd8edd93b30557b800b2b1d3185e1ff73514,19557353,1711930379,4/1/24 00:12,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.17473E-09,2.35663E-05,0.003144564,10.32871079,3505.52,,,0x0918abd5,1
0x4214789d20eae88b98e209d886b13d37ad79cfb7b3c5e20f93760d2a75df5ec7,19557353,1711930379,4/1/24 00:12,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.42079E-09,2.43745E-05,0.00427602,14.04511779,3505.52,,,0x7f382f57,1
0xb2adf6507382e26747af3775a446e71ea4ed01b85eaed7518d4491ae9626a0ef,19557355,1711930403,4/1/24 00:13,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.35E-16,7.71887E-13,0.011087433104779908,36.4180459,3505.52,,,0x2b95fa4a,1
0x5955295b7a9cedcbf9b91e585ae7890c4d2469dd8e46e4e3b344eae2add5c23c,19557357,1711930427,4/1/24 00:13,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.8224E-08,0.000158398,0.002139194,7.026446739,3505.52,,,0x7c3e1ae7,1
0x11c3c1a402b5331bce38da48aab0ceafb9d61601fd9ace0eb9e624592c9b483b,19557357,1711930427,4/1/24 00:13,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,4.76294E-08,0.000156445,0.007147756,23.47769042,3505.52,,,0x041e6c2b,1
0x5f72aa25d59afd46703867d39e25c9524e9f8ac9453e1e63920092b6121abad0,19557358,1711930439,4/1/24 00:13,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.19251E-07,0.000391694,0.007934356,26.06137321,3505.52,,,0x093aaf95,1
0x3ee1933a1fadce70a1b7fab998cbe5f57f66d6682d53aa0aea8efc137e8c15da,19557358,1711930439,4/1/24 00:13,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.24565E-07,0.000409149,0.134616428582264384,442.1643161,3505.52,,,0x853ad13c,1
0xa48f4afdcf9bc069e80d1cc28476aca39cd497f58baa231ddf17be57bd87485b,19557359,1711930451,4/1/24 00:14,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.39E-16,7.85025E-13,0.008227821,27.02529759,3505.52,,,0x2b60be24,1
0xdcaecbcdc566a9a5a92b66e0afdc9dadf47dc92b1ccab8d06fad8e429fd0f330,19557359,1711930451,4/1/24 00:14,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.39E-16,7.85025E-13,0.074082546,243.3332879,3505.52,,,0x2b66be24,1
0xdab33010b53a5568d4e1d72f308fae9de3b58da5db6535afb13601cd4ca059d0,19557362,1711930487,4/1/24 00:14,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.22862E-08,0.000270279,0.005151084,16.91937114,3505.52,,,0x091a9c5d,1
0x88f5e692319ef16cc2f2a3b0d9cc36659a07c49140b417a66782e4c9cfe5de04,19557362,1711930487,4/1/24 00:14,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,8.26752E-08,0.000271557,0.018712961843548424,61.46503857,3505.52,,,0x7f3a5a66,1
0x3865b313dddcf428045445ac05d089c18507cf95a3c0c5980de2a083b1dccb67,19557363,1711930499,4/1/24 00:14,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.03662E-08,0.000231126,0.005566,18.28221565,3505.52,,,0x093d85cc,1
0x98601909abca743a5e440cf0374d030d0d82d3e31df0f542e5df055a2e607db2,19557363,1711930499,4/1/24 00:14,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,7.13421E-08,0.000234332,0.028794382217432018,94.57871118,3505.52,,,0x853df41a,1
0xbd3aeda2cd7cacc7a27a218204b5cbb50cdff4fa64b36401f6c5524f2b06c86c,19557366,1711930535,4/1/24 00:15,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.21832E-07,0.001057097,0.002564981,8.424997092,3505.52,,,0x7c38aaee,1
0xcbe2caaa614cd23e58d4d3e3ac5c8f6fe0b7d7c64df3f2e45b745cf39a34a624,19557366,1711930535,4/1/24 00:15,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.20912E-07,0.001054076,0.011710761137853453,38.46544395,3505.52,,,0x0418c2ea,1
0xd6985688d03cbc588b9e2b2d4024875aa458eebc778f72d5eb81a56f5b1de1d5,19557369,1711930571,4/1/24 00:16,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.49E-16,8.17871E-13,0.001995157,6.553338591,3505.52,,,0x2b6610a2,1
0xd2a362acadec795022820c96fe6461f662bcc506ba445884861a1ceeacae3d1e,19557369,1711930571,4/1/24 00:16,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.49E-16,8.17871E-13,0.27601653451768337,906.6104597,3505.52,,,0x2b6010a2,1
0x9c485bd857e63cf13ff8ce327ccfa9dde14adcced70f32b34887082e245c8695,19557371,1711930607,4/1/24 00:16,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.51E-16,8.24441E-13,0.014779596,48.54541137,3505.52,,,0x2b66824a,1
0x714314483a9bab4f6d61a7d6700861a42706f243d65c352361886d330fbc9d46,19557371,1711930607,4/1/24 00:16,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.51E-16,8.24441E-13,0.057706534975269855,189.5442543,3505.52,,,0x2b78824a,1
0x4c1c26c035153913ed8d796d023d6a09cf4ac81666555600286cc7843aa812d2,19557372,1711930619,4/1/24 00:16,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.52E-16,8.27725E-13,0.00466702,15.32940507,3505.52,,,0x2b95f9f7,1
0x8337209a9dbcf254182401b2fb823e2576feb2d227d4f47252f12a5e72c52292,19557372,1711930619,4/1/24 00:16,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,1.08283E-07,0.00035567,0.006110021,20.06911993,3505.52,,,0x043d7edc,1
0xaa9fc973711175cdd46daeef2554cc559ee159dea20ff32098fa49c7fb141b52,19557375,1711930655,4/1/24 00:17,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.55E-16,8.37579E-13,0.008108568,26.6335955,3505.52,,,0x2b8ebaec,1
0x74528654a6e6c06de36a0437c6a0c1f44d1ffe52351c66e384e831386520651e,19557375,1711930655,4/1/24 00:17,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2.55E-16,8.37579E-13,0.008972334,29.4707411,3505.52,,,0x2b78baec,1
0xb15274618f815f985e5e1d78a75a0996cfc873b79525cf605186898f910aaeae,19557375,1711930655,4/1/24 00:17,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,3.21392E-06,0.010556515,0.052066325,171.0182857,3505.52,,,0x57c7bbec,1
0x1bad7addb06bb4ffaf7034ed347a093c1c79dc3f3ad1704176441e71bf83a0a0,19557378,1711930691,4/1/24 00:18,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2E-18,6.56925E-15,0.008558167,28.11035707,3505.52,,,0x2b6610a2,1
0x1ff476634e7e94e030e6d285b4cb71aac1583fc5b12200df608392c829cf7f31,19557378,1711930691,4/1/24 00:18,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,2E-18,6.56925E-15,0.084415046732282682,277.2716658,3505.52,,,0x2b7810a2,1
0xbed2b2dff752bec25eb10b4684074cffaca5cba3ec022c15ebb7b1faf1e72a91,19557383,1711930751,4/1/24 00:19,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,0,6.85294E-09,2.25093E-05,0.004105991,13.48663564,3505.52,,,0x091e7ab0,1
